순번,생산라인코드,생산라인명,품목코드,품목명,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간,생산일자
11,D006,튜브,13A00580,샘표불고기소스300g-독일,W005,69.830305956,80.930305956,115.48870596,23.039,199.853,,2018-03-22
13,D006,튜브,13A00580,샘표불고기소스300g-독일,W005,71.918776924,86.618776924,122.12077692,23.668,205.544,73.28,2018-03-22
1,D087,냉동밥 내포장#2,1BA03300,쟌슨빌소시지볶음밥(알밥),W005,71.429985031,87.329985031,122.78233503,23.635,205.525,71.91,2018-03-21
8,D087,냉동밥 내포장#2,1BA03300,쟌슨빌소시지볶음밥(알밥),W005,73.230638496,89.730638496,125.9083885,24.119,206.99,78.28,2018-03-21
9,D087,냉동밥 내포장#2,1BA03278,AAF치즈불고기볶음밥(알밥),W005,72.109266434,82.709266434,118.71761643,24.006,211.929,77.86,2018-03-21
5,D088,냉동밥 내포장#1,1BA03094,비비고곤드레밥200g,W005,71.015475957,89.715475957,125.14547596,23.62,206.936,79.79,2018-03-21
14,D088,냉동밥 내포장#1,1BA03299,날치알이톡톡터지는알밥(알밥),W005,71.646705592,84.446705592,120.20950559,23.842,210.946,75.15,2018-03-22
16,D088,냉동밥 내포장#1,1BA03299,날치알이톡톡터지는알밥(알밥),W005,71.976484222,89.976484222,125.56158422,23.723,203.024,76.64,2018-03-22
12,P006,튜브포장(#6),13A00579,샘표갈비소스300g-독일,W007,71.95369226,93.05369226,128.85234226,23.866,204.436,73.16,2018-03-22
5,C005,2동 쿠커 #4,26A01063,시아스고구마샐러드(재),W003,72.445937518,91.445937518,127.30773752,23.908,211.311,73.34,2018-03-22
6,C010,파일롯,23D01071,챔키위드레싱2kg(재),W003,72.14976478,93.54976478,129.19616478,23.764,212.941,79.58,2018-03-22
16,D006,튜브,13A00589,샘표불고기소스900g-NEW(캐나다),W005,72.329639709,89.729639709,125.47073971,23.827,203.788,80.43,2018-03-23
3,D087,냉동밥 내포장#2,1BA03200,비비고새우볶음밥210g(알밥),W005,72.156419196,89.956419196,126.0328192,24.051,210.238,72.79,2018-03-22
12,D087,냉동밥 내포장#2,1BA03200,비비고새우볶음밥210g(알밥),W005,72.155019525,90.455019525,126.21746952,23.842,215.729,75.31,2018-03-22
13,D087,냉동밥 내포장#2,1BA03200,비비고새우볶음밥210g(알밥),W005,71.677337413,85.777337413,121.42768741,23.767,205.149,73.66,2018-03-22
1,D088,냉동밥 내포장#1,1BA03093,비비고취나물밥200g,W005,72.039744671,89.639744671,125.35164467,23.808,205.864,74.81,2018-03-22
2,D088,냉동밥 내포장#1,1BA03093,비비고취나물밥200g,W005,71.721330554,94.021330554,129.77003055,23.832,209.739,79.72,2018-03-22
4,D088,냉동밥 내포장#1,1BA03312,춘천닭갈비볶음밥3kg,W005,72.364334463,83.164334463,118.92563446,23.841,209.135,76.76,2018-03-22
7,D088,냉동밥 내포장#1,1BA03159,비비고깍두기볶음밥200g,W005,72.926123607,106.82612361,143.04482361,24.146,209.797,80.95,2018-03-22
14,D088,냉동밥 내포장#1,1BA03159,비비고깍두기볶음밥200g,W005,71.976187031,104.07618703,140.03768703,23.974,206.791,80.45,2018-03-23
15,D088,냉동밥 내포장#1,1BA03159,비비고깍두기볶음밥200g,W005,72.146765266,104.94676527,140.63626527,23.793,210.075,75.08,2018-03-23
8,P004,PET#1,13D02292,정성담은오리엔탈드레싱(240g),W007,72.25133166,108.65133166,144.32928166,23.785,213.364,76.7,2018-03-22
9,P004,PET#1,13D02292,정성담은오리엔탈드레싱(240g),W007,71.910456196,102.7104562,138.5196562,23.873,212.615,80.15,2018-03-22
10,P004,PET#1,13D02292,정성담은오리엔탈드레싱(240g),W007,72.771384829,107.17138483,143.15428483,23.989,213.071,77.96,2018-03-22
11,P004,PET#1,13D02292,정성담은오리엔탈드레싱(240g),W007,71.767082229,109.66708223,145.53028223,23.909,210.349,72.63,2018-03-22
5,C010,파일롯,23A00510,나가사키베이스-2(재),W003,72.343945966,100.34394597,136.25999597,23.944,206.175,75.58,2018-03-23
9,C010,파일롯,23R01107,치킨버스할라피뇨소스(재),W003,71.308197005,95.208197005,130.83279701,23.75,210.366,77.43,2018-03-23
6,D004,PET병,13D01309,시저드레싱,W005,71.643157719,88.743157719,124.16335772,23.613,208.78,78.98,2018-03-23
7,D004,PET병,13D01309,시저드레싱,W005,72.669056089,89.869056089,125.91630609,24.032,211.722,73.58,2018-03-23
1,D087,냉동밥 내포장#2,1BA03200,비비고새우볶음밥210g(알밥),W005,72.187716389,97.887716389,133.55441639,23.778,211.547,75.88,2018-03-23
3,D087,냉동밥 내포장#2,1BA03200,비비고새우볶음밥210g(알밥),W005,71.935655234,89.135655234,124.96965523,23.889,208.265,73.66,2018-03-23
10,D087,냉동밥 내포장#2,1BA03320,흑미밥-S(3KG),W005,71.929192074,95.529192074,131.39489207,23.91,206.48,72.87,2018-03-23
11,D087,냉동밥 내포장#2,1BA03320,흑미밥-S(3KG),W005,71.928582268,87.028582268,122.85583227,23.885,201.018,73.04,2018-03-23
2,D088,냉동밥 내포장#1,1BA03284,곤드레나물밥H5kg,W005,71.990676959,91.990676959,127.62597696,23.757,206.439,74.28,2018-03-23
12,D088,냉동밥 내포장#1,1BA03282,퀴노아렌틸콩현미볶음밥5kg,W005,72.544007429,98.644007429,134.49000743,23.897,208.196,76.21,2018-03-23
13,D088,냉동밥 내포장#1,1BA03282,퀴노아렌틸콩현미볶음밥5kg,W005,72.327835597,90.427835597,126.2692356,23.894,210.903,75.79,2018-03-23
8,P0F0,PET#2,13D02281,아몬드&호두드레싱-N 495g,W007,71.632491049,86.632491049,121.98534105,23.569,206.758,79.24,2018-03-23
2,C002,쿠커 #2,23A00824,신당동떡볶이소스(재),W003,72.041471756,90.541471756,126.39442176,23.902,209.732,78.41,2018-03-26
4,C002,쿠커 #2,23A00824,신당동떡볶이소스(재),W003,71.642691634,88.242691634,123.82464163,23.721,210.611,73.91,2018-03-26
7,C010,파일롯,23R07047,바다원핫칠리소스20g(재),W003,70.908074184,91.108074184,126.48717418,23.586,206.49,78.5,2018-03-26
5,C045,쿠커 #5,23D01291,정성담은시저드레싱(215g)(재),W003,71.702172978,89.402172978,124.78312298,23.587,207.735,79.65,2018-03-26
10,C088,냉동밥 취반#1,2BA03225,무명식당돈육장조림비빔밥(알밥)(재),W003,71.838903309,86.138903309,121.83225331,23.796,211.553,79.33,2018-03-26
14,C088,냉동밥 취반#1,2BA03291,AAF게살새우볶음밥(미니팩)(재),W003,71.29645639,88.59645639,123.87430639,23.519,209.027,78.92,2018-03-26
15,C088,냉동밥 취반#1,2BA03291,AAF게살새우볶음밥(미니팩)(재),W003,71.000648657,85.000648657,120.38834866,23.592,210.24,78.32,2018-03-26
23,D006,튜브,13A00505,샘표불고기소스300g-신캐나다,W005,70.391822664,89.491822664,124.61542266,23.416,204.061,71.04,2018-03-27
17,D087,냉동밥 내포장#2,1BA03213,AAF불곱창깍두기볶음밥250g(알밥)*,W005,71.368367095,85.168367095,120.7558171,23.725,206.034,76.58,2018-03-27
19,D087,냉동밥 내포장#2,1BA03213,AAF불곱창깍두기볶음밥250g(알밥)*,W005,71.81022211,89.51022211,124.97527211,23.643,205.589,78.47,2018-03-27
21,D087,냉동밥 내포장#2,1BA03213,AAF불곱창깍두기볶음밥250g(알밥)*,W005,72.21178553,92.41178553,128.16038553,23.832,207.979,78.59,2018-03-27
22,D087,냉동밥 내포장#2,1BA03213,AAF불곱창깍두기볶음밥250g(알밥)*,W005,72.401283156,97.001283156,132.86288316,23.908,214.272,73.39,2018-03-27
6,D088,냉동밥 내포장#1,1BA03119,홍익돈까스 야채볶음밥,W005,71.459215967,86.459215967,121.85511597,23.597,208.409,73.43,2018-03-26
8,D088,냉동밥 내포장#1,1BA03066,CJ새우볶음밥*5ea,W005,71.934864615,95.134864615,130.69226462,23.705,208.572,76.93,2018-03-26
9,D088,냉동밥 내포장#1,1BA03066,CJ새우볶음밥*5ea,W005,70.661235439,94.361235439,129.58378544,23.482,199.877,73.19,2018-03-26
11,D088,냉동밥 내포장#1,1BA03225,무명식당돈육장조림비빔밥(알밥),W005,69.884592064,82.284592064,117.07279206,23.192,207.365,,2018-03-26
13,D088,냉동밥 내포장#1,1BA03225,무명식당돈육장조림비빔밥(알밥),W005,71.416763614,97.716763614,133.32271361,23.737,205.306,79.24,2018-03-26
20,D088,냉동밥 내포장#1,1BA03223,굴소스로맛을낸게살새우볶음밥,W005,71.571555869,86.571555869,121.85890587,23.525,209.565,77.37,2018-03-27
16,D088,냉동밥 내포장#1,1BA03291,AAF게살새우볶음밥(미니팩),W005,71.747831818,89.147831818,124.68633182,23.692,209.521,77.89,2018-03-27
1,L001,전처리1실,23D02138,세서미오리엔탈드레싱2kg(재),W002,72.033069296,86.033069296,121.5653693,23.688,204.809,75.99,2018-03-26
3,P004,PET#1,13D01266,우아한오리엔탈드레싱270g,W007,71.719032802,83.619032802,119.3125328,23.796,209.569,78.86,2018-03-26
12,P004,PET#1,13A00688,초고추장E 200g,W007,70.855247841,91.255247841,126.62764784,23.582,205.095,73.13,2018-03-26
18,P006,튜브포장(#6),13D01286,홈스타일오리엔탈드레싱,W007,71.463950703,95.063950703,130.3566507,23.528,206.56,76,2018-03-27
4,C002,쿠커 #2,23K03131,빠네크림소스T(재),W003,71.866739992,86.966739992,122.49683999,23.687,205.068,73.78,2018-03-27
8,C002,쿠커 #2,23K03131,빠네크림소스T(재),W003,71.023588764,91.723588764,126.90588876,23.455,207.264,72.92,2018-03-27
10,C002,쿠커 #2,23K03131,빠네크림소스T(재),W003,69.935337964,91.135337964,126.09413796,23.306,208.953,71.73,2018-03-27
6,C088,냉동밥 취반#1,2BA03074,CJ햄야채볶음밥3kg(재),W003,71.731602332,93.531602332,129.11615233,23.723,210.44,77.52,2018-03-27
16,C088,냉동밥 취반#1,2BA03317,위즈메택새우볶음밥(재),W003,70.979370503,88.679370503,123.7394205,23.373,206.859,75.89,2018-03-28
17,C088,냉동밥 취반#1,2BA03317,위즈메택새우볶음밥(재),W003,71.628876186,93.728876186,129.36022619,23.754,211.258,78.47,2018-03-28
19,C088,냉동밥 취반#1,2BA03175,매콤낙지볶음밥(노브랜드)(재),W003,72.630060593,90.130060593,125.95826059,23.885,205.175,79.76,2018-03-28
1,D087,냉동밥 내포장#2,1BA03293,AAF불곱창깍두기볶음밥(미니팩),W005,70.33872967,90.53872967,125.64777967,23.406,209.416,78.69,2018-03-27
7,D087,냉동밥 내포장#2,1BA03293,AAF불곱창깍두기볶음밥(미니팩),W005,72.307761346,103.60776135,139.37561135,23.845,208.943,72.55,2018-03-27
9,D087,냉동밥 내포장#2,1BA03293,AAF불곱창깍두기볶음밥(미니팩),W005,71.000400153,93.400400153,128.59790015,23.465,213.324,73.53,2018-03-27
13,D087,냉동밥 내포장#2,1BA03324,요리하다해물철판볶음밥750g,W005,72.440674436,105.74067444,141.50742444,23.845,204.319,72.86,2018-03-27
5,D088,냉동밥 내포장#1,1BA03074,CJ햄야채볶음밥3kg,W005,72.543622425,99.443622425,135.34047242,23.931,211.12,76.9,2018-03-27
11,D088,냉동밥 내포장#1,1BA03157,비비고낙지비빔밥200g,W005,72.168371999,93.768371999,129.448872,23.787,209.177,74.65,2018-03-27
12,D088,냉동밥 내포장#1,1BA03074,CJ햄야채볶음밥3kg,W005,72.768627994,100.56862799,136.59042799,24.015,210.852,79.01,2018-03-27
14,D088,냉동밥 내포장#1,1BA03157,비비고낙지비빔밥200g,W005,71.933894283,104.83389428,140.43354428,23.733,211.575,72.37,2018-03-28
15,D088,냉동밥 내포장#1,1BA03317,위즈메택새우볶음밥,W005,71.855848401,99.555848401,135.4337984,23.919,210.804,75.67,2018-03-28
2,P004,PET#1,13U02002,유기아가베시럽335g/올가홀,W007,72.617159263,97.817159263,133.99380926,24.118,211.169,73.62,2018-03-27
3,P004,PET#1,13U02002,유기아가베시럽335g/올가홀,W007,72.59535579,92.99535579,129.02875579,24.022,206.355,75.76,2018-03-27
18,P006,튜브포장(#6),13L00028,건강하게키운토마토로만든유기농토마토케첩,W007,72.423040381,87.823040381,123.92759038,24.07,208.535,81.2,2018-03-28
8,C002,쿠커 #2,23K03139,풀잎채크림소스(재),W003,72.607416126,93.307416126,129.32961613,24.015,212.356,78.02,2018-03-28
13,C088,냉동밥 취반#1,2BA03224,낙지쭈꾸미볶음밥(재),W003,70.872551434,89.172551434,124.48465143,23.541,205.894,78.54,2018-03-28
18,C088,냉동밥 취반#1,2BA03049,김치볶음밥-S(재),W003,72.150980304,97.050980304,132.6696303,23.746,205.443,78.8,2018-03-29
16,D002,로타리 #1,13A00702,마왕소스(매운맛),W005,71.309172876,85.409172876,120.93197288,23.682,204.161,71.79,2018-03-29
10,D005,3.2마요,16B06003,골드마요네즈3.2kg,W005,71.334754011,92.134754011,127.56405401,23.62,207.058,78.35,2018-03-28
9,D006,튜브,13R07050,노브랜드핫칠리소스,W005,72.072134801,95.072134801,130.7189348,23.765,208.043,78.99,2018-03-28
5,D010,벌크(캔),13R01119,조이푸드할라피뇨바베큐소스18kg,W005,72.243195615,89.943195615,125.71809561,23.85,214.39,80.01,2018-03-28
1,D087,냉동밥 내포장#2,1BA03298,비비고닭가슴살볶음밥(홈플),W005,70.75089403,88.75089403,124.10984403,23.573,209.629,74.76,2018-03-28
2,D087,냉동밥 내포장#2,1BA03201,비비고닭가슴살볶음밥210g(알밥),W005,71.933036887,86.133036887,121.78033689,23.765,207.652,76.07,2018-03-28
15,D087,냉동밥 내포장#2,1BA03200,비비고새우볶음밥210g(알밥),W005,71.860232765,84.560232765,120.15958276,23.733,203.246,76.04,2018-03-29
19,D087,냉동밥 내포장#2,1BA03200,비비고새우볶음밥210g(알밥),W005,71.749684068,91.049684068,126.86158407,23.875,214.984,76.03,2018-03-29
20,D087,냉동밥 내포장#2,1BA03200,비비고새우볶음밥210g(알밥),W005,70.983109456,96.083109456,131.05525946,23.315,205.385,71.73,2018-03-29
3,D088,냉동밥 내포장#1,1BA03175,매콤낙지볶음밥(노브랜드),W005,70.17043891,101.87043891,136.71003891,23.226,203.959,70.78,2018-03-28
4,D088,냉동밥 내포장#1,1BA03175,매콤낙지볶음밥(노브랜드),W005,71.906000325,113.00600032,148.27955032,23.516,204.845,78.73,2018-03-28
11,D088,냉동밥 내포장#1,1BA03224,낙지쭈꾸미볶음밥,W005,70.342997013,95.942997013,131.48159701,23.692,210.943,74.88,2018-03-28
12,D088,냉동밥 내포장#1,1BA03224,낙지쭈꾸미볶음밥,W005,71.5301717,113.4301717,149.2789217,23.899,206.701,77.85,2018-03-28
17,D088,냉동밥 내포장#1,1BA03049,김치볶음밥-S,W005,72.192556046,108.09255605,143.02880605,23.291,201.83,74.84,2018-03-29
14,D088,냉동밥 내포장#1,1BA03316,위즈메택김치볶음밥,W005,72.38603671,87.48603671,122.97118671,23.657,207.477,73.04,2018-03-29
7,P006,튜브포장(#6),13R07050,노브랜드핫칠리소스,W007,70.931104944,102.53110494,137.35300494,23.215,202.889,76.66,2018-03-28
6,P0F0,PET#2,13D02244,골드파인애플&골드키위저지방샐러드-N 235g,W007,72.674475295,102.0744753,137.7233253,23.766,209.129,73.88,2018-03-28
6,C002,쿠커 #2,23K03131,빠네크림소스T(재),W003,70.477866084,117.07786608,153.37151608,24.196,212.181,76.42,2018-03-29
5,C088,냉동밥 취반#1,2BA03159,비비고깍두기볶음밥200g(재),W003,71.567754558,93.867754558,128.32020456,22.968,201.375,,2018-03-29
10,C088,냉동밥 취반#1,2BA03093,비비고취나물밥200g(재),W003,71.435357963,127.63535796,163.07225796,23.625,208.358,71.67,2018-03-29
11,C088,냉동밥 취반#1,2BA03093,비비고취나물밥200g(재),W003,70.858170191,112.45817019,148.26407019,23.871,209.135,71.96,2018-03-29
14,C088,냉동밥 취반#1,2BA03176,비비고시래기나물밥200g(재),W003,72.983009293,109.48300929,144.66275929,23.453,202.92,76.24,2018-03-30
15,C088,냉동밥 취반#1,2BA03176,비비고시래기나물밥200g(재),W003,72.055866437,127.65586644,163.71111644,24.037,211.094,78.2,2018-03-30
7,D002,로타리 #1,13K03131,빠네크림소스T,W005,72.081251572,116.78125157,151.96555157,23.456,202.891,71.76,2018-03-29
8,D003,로타리 #2,13K03132,어니언크림소스-S,W005,72.152364937,96.952364937,132.07251494,23.413,203.665,75.24,2018-03-29
1,D087,냉동밥 내포장#2,1BA03200,비비고새우볶음밥210g(알밥),W005,71.289732647,112.98973265,148.34848265,23.573,211.078,73.17,2018-03-29
2,D087,냉동밥 내포장#2,1BA03200,비비고새우볶음밥210g(알밥),W005,69.83372275,92.53372275,128.51572275,23.988,214.873,77.8,2018-03-29
9,D087,냉동밥 내포장#2,1BA03297,비비고새우볶음밥(홈플),W005,72.176815691,90.676815691,126.16871569,23.661,211.452,73.13,2018-03-29
16,D087,냉동밥 내포장#2,1BA03297,비비고새우볶음밥(홈플),W005,71.647916903,137.6479169,173.4275169,23.853,207.87,73.12,2018-03-30
17,D087,냉동밥 내포장#2,1BA03158,비비고불고기비빔밥200g,W005,70.00637576,109.40637576,144.35247576,23.297,206.264,74.07,2018-03-30
18,D087,냉동밥 내포장#2,1BA03158,비비고불고기비빔밥200g,W005,72.562809024,114.86280902,150.27670902,23.609,202.315,71.99,2018-03-30
3,D088,냉동밥 내포장#1,1BA03159,비비고깍두기볶음밥200g,W005,72.551122641,108.05112264,143.25617264,23.47,206.593,73.87,2018-03-29
4,D088,냉동밥 내포장#1,1BA03159,비비고깍두기볶음밥200g,W005,71.686928425,107.48692843,143.25152843,23.843,214.357,76.59,2018-03-29
13,D088,냉동밥 내포장#1,1BA03176,비비고시래기나물밥200g,W005,71.890833458,92.890833458,127.73948346,23.232,198.794,75.97,2018-03-30
12,D088,냉동밥 내포장#1,1BA03093,비비고취나물밥200g,W005,69.836201135,105.13620114,140.80535114,23.779,210.267,77.06,2018-03-30
10,D002,로타리 #1,1.#JE+00,멸치육수JB,W005,70.435247218,110.63524722,146.00724722,23.581,203.929,72.04,2018-03-31
5,D087,냉동밥 내포장#2,1BA03158,비비고불고기비빔밥200g,W005,72.741047332,101.54104733,136.90004733,23.573,211.025,79.58,2018-03-30
7,D087,냉동밥 내포장#2,1BA03158,비비고불고기비빔밥200g,W005,71.789420549,119.28942055,155.00137055,23.808,207.746,72.84,2018-03-30
1,D088,냉동밥 내포장#1,1BA03303,셰프리볶음밥,W005,71.965213569,84.365213569,119.58086357,23.477,205.511,73.4,2018-03-30
2,D088,냉동밥 내포장#1,1BA03303,셰프리볶음밥,W005,71.69858358,119.59858358,154.57513358,23.318,206.741,71.81,2018-03-30
3,D088,냉동밥 내포장#1,1BA03281,취나물현미밥5kg,W005,72.211166699,111.7111667,146.8465167,23.424,199.956,77.22,2018-03-30
4,D088,냉동밥 내포장#1,1BA03281,취나물현미밥5kg,W005,71.66187565,110.36187565,145.67572565,23.543,207.057,78.54,2018-03-30
6,D088,냉동밥 내포장#1,1BA03281,취나물현미밥5kg,W005,71.099231262,101.49923126,137.15348126,23.77,210.538,71.43,2018-03-30
8,D088,냉동밥 내포장#1,1BA03287,찰현미새우볶음밥5kg,W005,70.338048214,118.73804821,153.93654821,23.466,203.646,73.91,2018-03-30
9,D088,냉동밥 내포장#1,1BA03280,야채현미밥H5kg,W005,71.635631428,86.335631428,121.90568143,23.713,210.838,78.66,2018-03-31
6,C002,쿠커 #2,23A00822,부대찌개육수T(재),W003,71.178863441,125.47886344,161.64676344,24.112,213.474,72.8,2018-04-02
15,C002,쿠커 #2,23A00822,부대찌개육수T(재),W003,70.585853936,132.58585394,168.24560394,23.773,208.989,78.65,2018-04-03
4,C005,2동 쿠커 #4,26A02009,미스터피자단호박샐러드(재),W003,71.626847409,112.02684741,147.43799741,23.607,206.243,71.1,2018-04-02
3,C007,프리머 #1,23D19004,플레인소스/현미유(중국산)(재),W003,72.131723945,111.03172394,146.50512394,23.649,205.992,71.13,2018-04-02
1,C045,쿠커 #5,23D03095,챔케이준드레싱250g(재),W003,70.427897038,93.227897038,128.37169704,23.429,204.357,74.22,2018-04-02
8,C088,냉동밥 취반#1,2BA03066,CJ새우볶음밥(재),W003,72.476399903,120.4763999,155.7475999,23.514,209.453,75.89,2018-04-02
12,C088,냉동밥 취반#1,2BA03066,CJ새우볶음밥(재),W003,72.199147619,104.59914762,139.34779762,23.166,203.205,,2018-04-02
2,C095,2동 쿠커 #1,2BA01014,꽉채움한끼잣죽(재),W003,70.977650332,91.777650332,126.75815033,23.32,205.945,74.37,2018-04-02
13,D087,냉동밥 내포장#2,1BA03119,홍익돈까스 야채볶음밥,W005,71.049950272,112.94995027,148.41625027,23.644,207.413,73.75,2018-04-03
