연령,직업군,결혼여부,학력,신용카드소지여부,주택대출여부,개인대출여부,contact,통화시간,연락시도횟수,p_days,과거통화횟수,계약여부,카드종류,연락일
36,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,216,1,,0,no,118,2020-11-11
37,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,252,2,,0,no,119,2020-11-11
33,회사원,미혼,전문학교,없음,없음,없음,휴대폰,436,1,,0,no,120,2020-11-11
42,산업노동자,결혼,검정고시,없음,대출있음,대출있음,휴대폰,288,1,,0,no,121,2020-11-11
56,산업노동자,미혼,중졸,미확인,없음,대출있음,휴대폰,307,1,,0,no,122,2020-11-11
37,기술자,결혼,석박사,없음,대출있음,없음,유선전화,164,1,,0,no,123,2020-11-11
37,기술자,결혼,석박사,없음,없음,없음,휴대폰,91,1,,0,no,124,2020-11-12
30,기술자,결혼,석박사,없음,없음,없음,휴대폰,679,1,,0,no,125,2020-11-12
37,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,400,1,,0,no,126,2020-11-12
36,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,1132,1,,1,yes,127,2020-11-12
37,기술자,결혼,석박사,없음,없음,없음,휴대폰,372,1,,1,no,128,2020-11-13
56,공무원,이혼,대졸학사,없음,없음,없음,휴대폰,90,2,,0,no,129,2020-11-13
30,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,77,2,,0,no,130,2020-11-13
34,기업가,미혼,고졸,없음,없음,대출있음,휴대폰,139,3,,0,no,131,2020-11-13
38,기술자,이혼,전문학교,없음,없음,없음,유선전화,59,5,,0,no,132,2020-11-13
31,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,167,3,,0,no,133,2020-11-13
35,기술자,결혼,석박사,없음,없음,없음,휴대폰,427,3,,0,no,134,2020-11-13
35,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,187,5,,0,no,135,2020-11-13
30,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,308,5,,0,no,136,2020-11-14
40,산업노동자,결혼,중졸,없음,대출있음,없음,유선전화,178,5,,1,no,137,2020-11-14
43,자영업자,결혼,중졸,없음,없음,대출있음,휴대폰,206,5,,0,no,138,2020-11-14
29,공무원,미혼,대졸학사,없음,없음,없음,휴대폰,89,1,,0,no,139,2020-11-14
29,공무원,미혼,대졸학사,없음,없음,없음,휴대폰,62,1,,0,no,140,2020-11-15
29,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,308,4,,0,no,141,2020-11-15
32,기업가,결혼,검정고시,없음,대출있음,대출있음,휴대폰,56,2,,0,no,142,2020-11-15
29,공무원,미혼,대졸학사,없음,없음,없음,휴대폰,209,1,,1,no,143,2020-11-15
29,공무원,미혼,대졸학사,없음,대출있음,없음,유선전화,103,1,,0,no,144,2020-11-15
31,산업노동자,결혼,중졸,없음,대출있음,대출있음,휴대폰,98,2,,0,no,145,2020-11-15
31,산업노동자,미혼,전문학교,없음,대출있음,없음,휴대폰,180,3,,0,no,146,2020-11-16
38,회사원,이혼,대졸학사,미확인,대출있음,없음,휴대폰,697,2,,1,no,147,2020-11-16
33,회사원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,84,3,,0,no,148,2020-11-16
33,공무원,결혼,대졸학사,없음,없음,대출있음,휴대폰,113,1,,1,no,149,2020-11-16
41,회사원,결혼,고졸,없음,대출있음,없음,휴대폰,135,1,,0,no,150,2020-11-16
36,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,157,4,,0,no,151,2020-11-16
33,공무원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,299,1,,0,no,152,2020-11-16
33,서비스종사자,이혼,전문학교,없음,대출있음,없음,휴대폰,100,1,,1,no,153,2020-11-16
35,기술자,미혼,전문학교,없음,대출있음,대출있음,휴대폰,819,3,,0,yes,154,2020-11-16
34,회사원,미혼,전문학교,없음,없음,없음,휴대폰,347,1,,0,no,155,2020-11-17
31,회사원,미혼,전문학교,없음,없음,없음,휴대폰,511,1,,0,yes,156,2020-11-17
32,산업노동자,미혼,전문학교,없음,대출있음,대출있음,휴대폰,126,1,,0,no,157,2020-11-17
32,산업노동자,미혼,전문학교,없음,대출있음,없음,휴대폰,108,1,,0,no,158,2020-11-17
45,자영업자,결혼,검정고시,미확인,대출있음,없음,휴대폰,101,1,,0,no,159,2020-11-17
34,회사원,미혼,전문학교,없음,없음,없음,휴대폰,740,1,,0,no,160,2020-11-17
49,공무원,이혼,대졸학사,없음,없음,없음,휴대폰,364,2,6,1,no,161,2020-11-17
30,기업가,결혼,전문학교,없음,없음,없음,휴대폰,706,1,,1,no,162,2020-11-17
48,산업노동자,미혼,고졸,없음,대출있음,없음,휴대폰,43,1,,0,no,163,2020-11-17
33,공무원,결혼,전문학교,없음,없음,대출있음,휴대폰,375,1,,0,no,164,2020-11-17
55,회사원,이혼,전문학교,없음,미확인,미확인,휴대폰,370,1,,0,no,165,2020-11-17
33,서비스종사자,미혼,전문학교,없음,대출있음,대출있음,휴대폰,125,1,,0,no,166,2020-11-17
30,기술자,결혼,석박사,미확인,대출있음,없음,휴대폰,242,1,,0,no,167,2020-11-17
40,기술자,결혼,석박사,미확인,대출있음,없음,휴대폰,147,1,,1,no,168,2020-11-18
38,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,112,1,,1,no,169,2020-11-18
46,회사원,이혼,대졸학사,없음,대출있음,대출있음,휴대폰,184,2,,1,no,170,2020-11-18
39,자영업자,결혼,중졸,미확인,없음,없음,휴대폰,159,1,,1,no,171,2020-11-18
39,자영업자,결혼,대졸학사,미확인,없음,없음,휴대폰,199,1,,0,no,172,2020-11-18
41,공무원,결혼,대졸학사,없음,없음,없음,휴대폰,140,1,,1,no,173,2020-11-18
58,은퇴,결혼,석박사,없음,없음,없음,휴대폰,189,1,,0,no,174,2020-11-18
41,공무원,결혼,대졸학사,없음,없음,없음,휴대폰,192,1,,1,no,175,2020-11-18
44,서비스종사자,미혼,전문학교,없음,없음,없음,휴대폰,305,4,,0,no,176,2020-11-18
48,주부,결혼,검정고시,없음,없음,없음,휴대폰,167,4,,0,no,177,2020-11-18
48,회사원,미혼,석박사,없음,없음,없음,휴대폰,207,1,,0,no,178,2020-11-18
32,산업노동자,결혼,전문학교,없음,대출있음,없음,휴대폰,104,1,,0,no,179,2020-11-19
30,산업노동자,미혼,고졸,없음,없음,없음,휴대폰,30,1,,0,no,180,2020-11-19
35,주부,미혼,중졸,미확인,미확인,미확인,휴대폰,316,1,,1,no,181,2020-11-19
29,산업노동자,결혼,고졸,없음,대출있음,대출있음,휴대폰,133,1,,1,no,182,2020-11-19
58,은퇴,결혼,석박사,없음,없음,없음,휴대폰,577,1,,0,no,183,2020-11-19
38,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,305,1,,1,no,184,2020-11-19
30,산업노동자,미혼,고졸,없음,없음,없음,휴대폰,204,1,,0,no,185,2020-11-19
40,자영업자,결혼,대졸학사,없음,없음,없음,휴대폰,210,1,,0,no,186,2020-11-20
47,회사원,결혼,고졸,없음,대출있음,없음,휴대폰,126,1,,0,no,187,2020-11-20
38,기술자,이혼,전문학교,없음,대출있음,없음,유선전화,137,4,,1,no,188,2020-11-20
48,회사원,미혼,석박사,없음,대출있음,없음,휴대폰,530,1,,0,no,189,2020-11-21
35,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,400,1,,0,no,190,2020-11-21
32,기술자,미혼,석박사,없음,없음,없음,휴대폰,295,1,,1,no,191,2020-11-21
36,기술자,결혼,대졸학사,없음,없음,없음,휴대폰,221,4,,0,no,192,2020-11-22
39,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,158,1,,0,no,193,2020-11-22
32,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,58,1,,0,no,194,2020-11-22
45,기술자,결혼,석박사,없음,없음,없음,휴대폰,193,1,,0,no,195,2020-11-23
31,공무원,미혼,대졸학사,없음,없음,없음,휴대폰,187,1,,0,no,196,2020-11-23
46,공무원,이혼,전문학교,없음,없음,없음,휴대폰,499,1,,0,no,197,2020-11-23
33,기술자,미혼,미확인,없음,없음,없음,휴대폰,313,1,,0,no,198,2020-11-23
38,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,125,1,,0,no,199,2020-11-24
44,서비스종사자,미혼,전문학교,없음,대출있음,대출있음,휴대폰,277,4,,0,no,200,2020-11-24
32,미취업자,이혼,전문학교,없음,없음,없음,휴대폰,194,1,,0,no,201,2020-11-24
48,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,210,2,,0,no,202,2020-11-24
39,기술자,결혼,석박사,없음,없음,없음,유선전화,70,1,,0,no,203,2020-11-24
31,미취업자,미혼,석박사,없음,대출있음,없음,휴대폰,192,1,0,1,no,204,2020-11-24
31,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,162,1,,0,no,205,2020-11-24
37,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,140,1,,1,no,206,2020-11-24
29,회사원,이혼,고졸,없음,대출있음,없음,휴대폰,134,1,,0,no,207,2020-11-25
30,자영업자,결혼,전문학교,없음,없음,없음,휴대폰,67,1,,0,no,208,2020-11-25
32,미취업자,이혼,전문학교,없음,대출있음,없음,휴대폰,351,1,,0,no,209,2020-11-25
33,공무원,결혼,대졸학사,없음,없음,없음,휴대폰,143,1,,1,no,210,2020-11-25
35,자영업자,미혼,대졸학사,없음,없음,대출있음,휴대폰,197,1,3,1,no,211,2020-11-25
34,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,82,1,,0,no,212,2020-11-25
41,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,369,1,,1,no,213,2020-11-26
44,기업가,결혼,전문학교,없음,없음,없음,휴대폰,130,1,,1,no,214,2020-11-26
35,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,114,1,,0,no,215,2020-11-26
35,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,112,1,,0,no,216,2020-11-26
45,기술자,이혼,석박사,미확인,대출있음,대출있음,휴대폰,136,1,,1,no,217,2020-11-26
44,기업가,결혼,전문학교,없음,없음,없음,휴대폰,289,1,,0,no,218,2020-11-26
34,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,36,1,,0,no,219,2020-11-26
34,기술자,결혼,대졸학사,없음,없음,없음,휴대폰,145,1,,0,no,220,2020-11-26
30,회사원,이혼,대졸학사,없음,대출있음,없음,휴대폰,589,1,,0,no,221,2020-11-27
58,공무원,이혼,대졸학사,없음,대출있음,없음,휴대폰,168,1,,0,no,222,2020-11-27
30,공무원,미혼,대졸학사,없음,없음,없음,휴대폰,493,1,,0,no,223,2020-11-27
35,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,265,2,,0,no,224,2020-11-28
34,자영업자,결혼,대졸학사,없음,대출있음,없음,휴대폰,905,1,,1,no,225,2020-11-28
58,공무원,이혼,대졸학사,없음,없음,없음,휴대폰,418,1,5,1,yes,226,2020-11-28
43,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,97,1,,0,no,227,2020-11-29
35,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,682,1,,0,no,87,2020-11-29
33,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,244,1,,0,no,88,2020-11-29
36,주부,이혼,고졸,미확인,대출있음,없음,휴대폰,107,1,,0,no,89,2020-11-29
51,주부,결혼,전문학교,없음,없음,없음,휴대폰,355,2,,0,no,90,2020-11-29
29,기술자,미혼,석박사,없음,대출있음,대출있음,유선전화,161,1,,0,no,91,2020-11-29
41,서비스종사자,이혼,전문학교,없음,대출있음,없음,휴대폰,296,1,,0,no,92,2020-11-29
32,기술자,결혼,석박사,없음,대출있음,대출있음,휴대폰,1554,1,,0,yes,93,2020-11-30
35,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,820,1,,0,yes,94,2020-11-30
34,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,686,1,,0,yes,95,2020-11-30
45,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,278,1,,0,no,96,2020-12-01
40,기술자,결혼,석박사,미확인,없음,없음,휴대폰,291,2,,0,no,97,2020-12-01
51,회사원,결혼,전문학교,없음,없음,없음,휴대폰,286,2,,0,no,98,2020-12-01
29,기술자,미혼,고졸,없음,없음,대출있음,휴대폰,224,1,,0,no,99,2020-12-01
31,기술자,미혼,석박사,없음,없음,없음,휴대폰,215,1,,1,no,100,2020-12-01
29,회사원,결혼,전문학교,없음,대출있음,대출있음,휴대폰,155,1,,0,no,101,2020-12-01
30,회사원,미혼,전문학교,없음,대출있음,대출있음,휴대폰,236,3,,0,no,102,2020-12-01
38,기술자,이혼,전문학교,없음,대출있음,없음,휴대폰,110,1,,1,no,103,2020-12-01
45,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,770,1,,0,no,104,2020-12-01
29,산업노동자,결혼,중졸,없음,없음,대출있음,휴대폰,441,1,,0,no,105,2020-12-01
32,공무원,이혼,대졸학사,없음,없음,없음,휴대폰,77,1,,0,no,106,2020-12-01
38,공무원,결혼,석박사,미확인,대출있음,없음,휴대폰,58,3,,0,no,107,2020-12-01
50,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,139,1,,1,no,108,2020-12-02
29,기술자,미혼,고졸,없음,대출있음,없음,휴대폰,648,1,,0,no,109,2020-12-02
33,기업가,결혼,전문학교,없음,대출있음,없음,휴대폰,902,2,,0,no,110,2020-12-02
35,기술자,결혼,전문학교,없음,없음,대출있음,휴대폰,470,2,,1,no,111,2020-12-02
36,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,106,1,,1,no,112,2020-12-02
36,회사원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,89,1,,0,no,113,2020-12-02
36,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,72,1,,0,no,114,2020-12-02
48,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,288,1,,0,no,115,2020-12-02
32,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,140,1,,0,no,116,2020-12-03
42,기업가,미혼,대졸학사,없음,대출있음,없음,휴대폰,61,1,,0,no,117,2020-12-03
29,기업가,결혼,고졸,없음,대출있음,없음,휴대폰,202,1,,0,no,118,2020-12-03
37,회사원,결혼,석박사,미확인,대출있음,없음,휴대폰,37,1,,0,no,119,2020-12-03
38,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,64,1,,1,no,120,2020-12-03
30,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,109,1,,1,no,121,2020-12-03
29,기업가,결혼,고졸,없음,대출있음,없음,휴대폰,336,1,,0,no,122,2020-12-04
35,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,925,1,,0,yes,123,2020-12-04
43,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,239,1,,0,no,124,2020-12-05
48,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,473,1,,0,no,125,2020-12-05
36,회사원,이혼,전문학교,없음,없음,없음,휴대폰,424,1,,0,no,126,2020-12-05
31,기술자,결혼,대졸학사,없음,없음,없음,휴대폰,298,1,,1,no,127,2020-12-05
34,회사원,결혼,전문학교,없음,없음,없음,휴대폰,183,1,,0,no,128,2020-12-05
36,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,70,1,,0,no,129,2020-12-06
36,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,169,1,,0,no,130,2020-12-06
48,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,808,1,,0,no,131,2020-12-06
36,회사원,이혼,전문학교,없음,대출있음,없음,휴대폰,862,1,,0,yes,132,2020-12-06
29,주부,미혼,전문학교,없음,없음,없음,휴대폰,786,1,,0,yes,133,2020-12-06
49,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,298,2,,0,no,134,2020-12-06
31,산업노동자,결혼,전문학교,없음,없음,없음,휴대폰,436,1,,0,no,135,2020-12-06
56,자영업자,결혼,대졸학사,없음,대출있음,없음,휴대폰,108,1,,0,no,136,2020-12-07
30,산업노동자,미혼,대졸학사,없음,대출있음,없음,휴대폰,225,1,,0,no,137,2020-12-07
32,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,86,1,,0,no,138,2020-12-07
36,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,723,1,,0,no,139,2020-12-07
34,산업노동자,결혼,고졸,미확인,없음,대출있음,휴대폰,104,3,,0,no,140,2020-12-07
29,주부,미혼,전문학교,없음,대출있음,없음,휴대폰,993,1,,0,yes,141,2020-12-07
47,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,311,1,,0,no,142,2020-12-07
33,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,122,1,,1,no,143,2020-12-08
34,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,85,1,,0,no,144,2020-12-08
46,산업노동자,결혼,고졸,없음,대출있음,대출있음,휴대폰,814,1,,0,yes,145,2020-12-08
30,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,154,1,,0,no,146,2020-12-08
46,산업노동자,미혼,중졸,미확인,없음,없음,휴대폰,584,1,,1,no,147,2020-12-08
54,주부,결혼,고졸,없음,대출있음,대출있음,휴대폰,133,2,,0,no,148,2020-12-08
29,공무원,결혼,고졸,없음,대출있음,없음,휴대폰,103,1,,0,no,149,2020-12-08
59,주부,미혼,석박사,없음,없음,없음,휴대폰,69,1,,0,no,150,2020-12-08
33,기술자,미혼,석박사,없음,미확인,미확인,휴대폰,401,1,,0,no,151,2020-12-08
33,회사원,미혼,전문학교,없음,없음,없음,휴대폰,578,1,,0,no,152,2020-12-08
36,산업노동자,결혼,중졸,없음,없음,대출있음,휴대폰,217,1,,0,no,153,2020-12-09
36,자영업자,이혼,대졸학사,없음,대출있음,없음,휴대폰,177,1,,0,no,154,2020-12-09
49,공무원,결혼,전문학교,없음,대출있음,없음,휴대폰,182,1,,0,no,155,2020-12-09
34,기업가,결혼,석박사,없음,대출있음,없음,휴대폰,203,1,,0,no,156,2020-12-09
50,기업가,결혼,중졸,미확인,대출있음,없음,유선전화,53,1,,0,no,157,2020-12-09
33,기술자,미혼,전문학교,없음,대출있음,없음,휴대폰,375,1,,1,no,158,2020-12-10
38,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,157,1,,0,no,159,2020-12-10
35,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,630,1,,0,no,160,2020-12-11
32,기술자,결혼,대졸학사,없음,없음,없음,휴대폰,223,1,,0,no,161,2020-12-11
32,산업노동자,미혼,전문학교,없음,없음,없음,휴대폰,361,1,,0,no,162,2020-12-11
32,회사원,미혼,대졸학사,없음,없음,없음,유선전화,125,3,,0,no,163,2020-12-11
38,서비스종사자,결혼,전문학교,없음,없음,없음,휴대폰,426,2,,1,no,164,2020-12-11
29,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,117,1,,0,no,165,2020-12-12
35,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,185,2,,1,no,166,2020-12-12
49,공무원,결혼,전문학교,없음,없음,없음,휴대폰,582,1,,0,no,167,2020-12-12
43,서비스종사자,이혼,전문학교,없음,없음,없음,휴대폰,466,1,,0,no,168,2020-12-12
33,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,222,1,,0,no,169,2020-12-13
43,공무원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,1084,1,,1,yes,170,2020-12-14
