CustomerId,Gender,Age,AgeGroup,Married,Dependents,noDependents,Referrals,noReferrals,PaperlessBilling,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,UnlimitedData,AvgDownloadGB,StartDate,EndDate,EndDateTmp,ChurnLabel,ChurnScore,ChurnCategory,ChurnReason,CustomerLTV,SatisScore,TotalExtraDataCharge,AvgRoamCharge,TotalRoamCharge
C-14184,여성,42,40대,Yes,No,0,Yes,1,No,신용카드,No,No,No,No,0,2018.5.1,,2022.1.1,No,66,,,5817,5,0,51190,1636580
C-14185,남성,58,50대,Yes,No,0,No,0,Yes,계좌이체,Yes,Yes,Yes,Yes,6,2015.1.1,,2022.1.1,No,80,,,6479,3,0,48700,3508200
C-14186,남성,40,40대,Yes,No,0,Yes,1,No,신용카드,Yes,Yes,Yes,Yes,2,2015.3.1,,2022.1.1,No,49,,,4408,4,0,44520,3112590
C-14187,여성,47,40대,Yes,No,0,Yes,9,No,계좌이체,Yes,Yes,No,Yes,30,2016.12.1,,2022.1.1,No,79,,,6193,4,0,28360,1389790
C-14188,여성,61,60대,Yes,No,0,Yes,1,No,신용카드,No,No,No,Yes,23,2020.11.1,,2022.1.1,No,29,,,2798,4,0,30960,61920
C-14189,여성,20,20대,No,No,0,Yes,1,No,계좌이체,No,No,No,No,0,2017.12.1,,2022.1.1,No,31,,,2360,5,0,3050,112100
C-14190,남성,79,70대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2018.5.1,,2022.1.1,No,78,,,3836,4,0,29270,936210
C-14191,여성,61,60대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2018.5.1,,2022.1.1,No,77,,,5358,3,0,40680,1300630
C-14192,여성,32,30대,No,Yes,3,No,0,Yes,계좌이체,No,No,No,Yes,57,2021.1.1,2021.2.1,2021.2.1,Yes,87,Competitor,Product dissatisfaction,2483,1,0,14800,14800
C-14193,남성,27,20대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020.11.1,,2022.1.1,No,58,,,4394,5,0,45540,91080
C-14194,남성,40,40대,Yes,No,0,No,0,Yes,신용카드,Yes,No,No,Yes,22,2015.9.1,,2022.1.1,No,50,,,5018,3,0,54690,3500970
C-14195,여성,20,20대,No,No,0,Yes,1,No,신용카드,No,No,No,No,47,2019.7.1,2021.2.1,2021.2.1,Yes,74,Attitude,Attitude of support person,3046,3,90400,24520,466130
C-14196,남성,37,30대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,No,Yes,2,2020.4.1,2021.2.1,2021.2.1,Yes,84,Competitor,Competitor made better offer,5035,1,0,9490,94690
C-14197,남성,33,30대,Yes,Yes,2,Yes,4,Yes,계좌이체,No,Yes,Yes,Yes,23,2019.12.1,,2022.1.1,No,46,,,2862,4,0,15590,202270
C-14198,여성,39,30대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2017.8.1,,2022.1.1,No,25,,,3972,4,0,7460,306230
C-14199,남성,48,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,3,2020.4.1,,2022.1.1,No,62,,,2062,5,0,39320,353460
C-14200,남성,46,40대,No,No,0,No,0,Yes,신용카드,Yes,Yes,Yes,Yes,26,2015.4.1,,2022.1.1,No,45,,,5286,4,0,3620,252670
C-14201,남성,75,70대,Yes,No,0,Yes,1,Yes,신용카드,No,No,No,Yes,22,2020.9.1,2021.4.1,2021.4.1,Yes,83,Attitude,Attitude of service provider,3669,2,0,18190,127010
C-14202,여성,32,30대,No,Yes,2,No,0,Yes,계좌이체,No,No,No,Yes,19,2019.3.1,,2022.1.1,No,79,,,4240,3,0,38080,838570
C-14203,여성,51,50대,Yes,Yes,3,Yes,6,Yes,신용카드,No,No,No,Yes,75,2019.2.1,,2022.1.1,No,49,,,5903,5,0,55030,1266500
C-14204,여성,79,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,11,2019.8.1,,2022.1.1,No,54,,,4425,4,0,36390,618340
C-14205,남성,79,70대,Yes,No,0,Yes,9,Yes,계좌이체,Yes,No,No,Yes,26,2019.10.1,,2022.1.1,No,61,,,2394,4,0,25760,387030
C-14206,남성,59,50대,Yes,Yes,3,Yes,1,No,계좌이체,No,No,No,No,0,2017.1.1,,2022.1.1,No,72,,,2111,3,0,23390,1124350
C-14207,여성,54,50대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,27,2019.6.1,,2022.1.1,No,27,,,3367,3,0,41700,791790
C-14209,남성,59,50대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,No,25,2019.12.1,2021.7.1,2021.7.1,Yes,88,Competitor,Competitor made better offer,3427,2,146900,15930,302500
C-14210,남성,62,60대,No,No,0,No,0,No,신용카드,No,No,Yes,Yes,17,2016.8.1,,2022.1.1,No,80,,,5677,4,0,0,0
C-14211,남성,53,50대,Yes,No,0,Yes,9,Yes,계좌이체,Yes,Yes,No,Yes,9,2015.2.1,,2022.1.1,No,22,,,4564,3,0,55710,3956920
C-14212,여성,20,20대,No,No,0,Yes,6,Yes,계좌이체,No,Yes,No,Yes,59,2019.10.1,,2022.1.1,No,66,,,2721,3,0,4750,71080
C-14213,남성,22,20대,No,No,0,No,0,No,신용카드,No,Yes,No,Yes,71,2020.11.1,,2022.1.1,No,57,,,3805,5,0,46100,92100
C-14214,남성,44,40대,Yes,Yes,1,Yes,4,No,신용카드,No,No,Yes,Yes,21,2021.6.1,2021.10.1,2021.10.1,Yes,83,Price,Price too high,2131,2,0,30740,123170
C-14215,여성,35,30대,Yes,No,0,Yes,7,Yes,계좌이체,No,Yes,Yes,No,20,2018.11.1,,2022.1.1,No,46,,,2753,5,56500,26330,684890
C-14216,여성,32,30대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,No,Yes,25,2020.11.1,2021.7.1,2021.7.1,Yes,65,Dissatisfaction,Product dissatisfaction,2879,1,0,36500,292220
C-14217,남성,25,20대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,73,2019.7.1,,2022.1.1,No,72,,,4612,3,0,2600,45990
C-14218,남성,26,20대,No,No,0,No,0,Yes,신용카드,No,Yes,No,No,51,2018.4.1,,2022.1.1,No,69,,,3843,5,0,51640,1704940
C-14219,여성,40,40대,No,No,0,No,0,Yes,신용카드,No,No,Yes,No,21,2015.1.1,,2022.1.1,No,53,,,4708,3,67800,10740,770430
C-14220,여성,40,40대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2020.7.1,,2022.1.1,No,77,,,5554,3,0,48820,292780
C-14221,남성,53,50대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,20,2020.4.1,2021.10.1,2021.10.1,Yes,72,Price,Long distance charges,2206,1,0,35600,640480
C-14222,여성,72,70대,Yes,No,0,Yes,4,Yes,계좌이체,No,No,No,Yes,22,2021.6.1,2021.11.1,2021.11.1,Yes,82,Dissatisfaction,Product dissatisfaction,5273,1,0,51750,258540
C-14223,남성,75,70대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,No,17,2019.4.1,,2022.1.1,No,22,,,4934,5,146900,28140,591100
C-14224,남성,67,60대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,18,2018.11.1,2021.7.1,2021.7.1,Yes,79,Price,Price too high,2246,2,0,28820,920270
C-14225,남성,58,50대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,18,2020.10.1,,2022.1.1,No,55,,,3425,3,0,0,0
C-14227,여성,53,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,0,2020.1.1,,2022.1.1,No,57,,,4451,5,0,18870,226680
C-14228,남성,41,40대,Yes,Yes,2,Yes,5,No,계좌이체,Yes,No,No,Yes,14,2015.1.1,,2022.1.1,No,78,,,4427,3,0,40790,2933030
C-14229,남성,27,20대,Yes,No,0,Yes,1,Yes,신용카드,Yes,No,Yes,Yes,71,2015.9.1,,2022.1.1,No,22,,,4576,3,0,4520,289960
C-14230,남성,28,20대,Yes,Yes,2,Yes,3,No,신용카드,No,No,No,No,0,2017.2.1,,2022.1.1,No,78,,,3629,4,0,17740,832810
C-14231,남성,45,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,12,2020.11.1,,2022.1.1,No,54,,,5096,4,0,2150,4180
C-14232,남성,32,30대,Yes,No,0,Yes,2,Yes,계좌이체,No,Yes,No,Yes,18,2015.1.1,,2022.1.1,No,76,,,6016,3,0,13110,941290
C-14233,남성,40,40대,Yes,Yes,2,Yes,9,No,신용카드,No,No,No,No,0,2017.3.1,,2022.1.1,No,75,,,3574,5,0,29490,1357700
C-14234,남성,21,20대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,No,52,2016.10.1,,2022.1.1,No,28,,,4899,5,0,1700,87010
C-14235,남성,36,30대,Yes,Yes,2,Yes,8,Yes,신용카드,Yes,No,No,Yes,14,2018.1.1,,2022.1.1,No,31,,,2504,3,0,53680,1930270
C-14236,남성,36,30대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,23,2020.11.1,2021.9.1,2021.9.1,Yes,94,Dissatisfaction,Limited range of services,2162,3,0,35820,358440
C-14237,여성,59,50대,Yes,Yes,3,Yes,3,Yes,계좌이체,No,No,No,Yes,53,2017.6.1,,2022.1.1,No,37,,,3853,3,0,31080,1335770
C-14238,남성,48,40대,Yes,No,0,Yes,5,Yes,계좌이체,Yes,Yes,Yes,Yes,26,2015.1.1,,2022.1.1,No,76,,,5993,3,0,13560,977900
C-14239,여성,21,20대,No,No,0,Yes,4,Yes,계좌이체,No,No,No,Yes,59,2017.11.1,2021.7.1,2021.7.1,Yes,87,Competitor,Competitor offered higher download speeds,5606,2,0,12660,558900
C-14240,남성,58,50대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,23,2017.11.1,2021.3.1,2021.3.1,Yes,67,Competitor,Competitor offered more data,3099,3,0,18420,738120
C-14241,여성,72,70대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,No,Yes,3,2018.2.1,,2022.1.1,No,50,,,5139,3,0,12090,424430
C-14242,여성,40,40대,Yes,Yes,1,Yes,2,Yes,계좌이체,No,Yes,No,Yes,15,2017.12.1,,2022.1.1,No,22,,,3407,3,0,46330,1715450
C-14243,여성,20,20대,No,No,0,Yes,1,Yes,신용카드,Yes,Yes,Yes,Yes,51,2019.2.1,,2022.1.1,No,71,,,5991,4,0,31640,726930
C-14244,여성,42,40대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2015.8.1,,2022.1.1,No,46,,,4404,3,0,38080,2476060
C-14245,여성,78,70대,Yes,No,0,Yes,1,No,신용카드,No,Yes,No,Yes,10,2015.1.1,,2022.1.1,No,56,,,6423,5,0,31410,2261020
C-14246,여성,45,40대,No,No,0,No,0,No,신용카드,Yes,No,No,Yes,5,2018.5.1,,2022.1.1,No,66,,,2830,4,0,37860,1209550
C-14247,남성,42,40대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2017.10.1,,2022.1.1,No,68,,,2607,3,0,54920,2142250
C-14248,여성,27,20대,Yes,No,0,Yes,1,No,신용카드,Yes,Yes,Yes,Yes,27,2015.5.1,,2022.1.1,No,38,,,4175,4,0,1470,99100
C-14249,여성,42,40대,Yes,No,0,Yes,6,No,계좌이체,Yes,Yes,No,Yes,27,2019.1.1,,2022.1.1,No,70,,,5623,4,0,0,0
C-14250,여성,40,40대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,28,2019.9.1,,2022.1.1,No,65,,,3511,5,0,25200,403180
C-14251,남성,42,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020.1.1,,2022.1.1,No,62,,,4018,3,0,18760,224980
C-14252,여성,25,20대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,No,Yes,30,2015.7.1,,2022.1.1,No,66,,,5133,3,0,24180,1593750
C-14253,남성,39,30대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2016.3.1,,2022.1.1,No,30,,,4477,5,0,55140,3197000
C-14254,남성,42,40대,No,No,0,No,0,No,신용카드,Yes,No,Yes,Yes,10,2020.12.1,2021.12.1,2021.12.1,Yes,90,Price,Extra data charges,3043,1,0,9040,108030
C-14255,남성,80,80대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,No,No,14,2019.2.1,,2022.1.1,No,37,,,5883,5,67800,51080,1174970
C-14256,여성,62,60대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,0,2017.12.1,,2022.1.1,No,31,,,5987,5,0,34130,1261420
C-14257,남성,28,20대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2020.12.1,,2022.1.1,No,80,,,2184,3,0,47690,47690
C-14258,여성,46,40대,Yes,Yes,1,Yes,1,Yes,계좌이체,No,No,Yes,Yes,24,2015.6.1,,2022.1.1,No,21,,,6079,3,0,16720,1122770
C-14259,남성,68,60대,Yes,No,0,Yes,2,Yes,신용카드,Yes,Yes,Yes,Yes,18,2017.9.1,,2022.1.1,No,53,,,4332,3,0,17180,684780
C-14260,남성,39,30대,Yes,No,0,Yes,7,Yes,계좌이체,Yes,Yes,Yes,Yes,30,2015.1.1,,2022.1.1,No,54,,,6212,4,0,6890,492230
C-14261,여성,55,50대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,Yes,Yes,13,2015.12.1,,2022.1.1,No,48,,,4676,5,0,28360,1732860
C-14262,남성,34,30대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,22,2018.12.1,2021.2.1,2021.2.1,Yes,72,Other,Moved,2729,3,0,27350,709870
C-14263,여성,42,40대,No,No,0,No,0,No,신용카드,Yes,No,No,Yes,24,2020.12.1,,2022.1.1,No,61,,,4155,4,0,0,0
C-14264,남성,39,30대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,7,2020.9.1,2021.6.1,2021.6.1,Yes,90,Competitor,Competitor offered more data,3890,3,0,22940,206900
C-14265,남성,46,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2017.8.1,,2022.1.1,No,47,,,4982,3,0,41580,1703140
C-14266,여성,68,60대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,12,2018.12.1,2021.2.1,2021.2.1,Yes,89,Other,Price too high,4074,1,0,10280,267020
C-14267,여성,57,50대,Yes,Yes,2,Yes,9,Yes,계좌이체,Yes,Yes,Yes,Yes,24,2015.1.1,,2022.1.1,No,39,,,5841,3,0,13900,999940
C-14268,남성,72,70대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,26,2016.7.1,,2022.1.1,No,58,,,4521,3,0,0,0
C-14269,남성,61,60대,Yes,No,0,Yes,7,No,계좌이체,No,No,No,No,0,2015.3.1,,2022.1.1,No,30,,,4279,4,0,10170,714270
C-14270,남성,27,20대,Yes,Yes,3,Yes,1,Yes,계좌이체,No,No,Yes,Yes,41,2015.12.1,,2022.1.1,No,40,,,4151,4,0,37290,2271980
C-14271,여성,68,60대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,25,2020.10.1,2021.3.1,2021.3.1,Yes,96,Dissatisfaction,Service dissatisfaction,2516,3,0,47230,236400
C-14272,여성,39,30대,Yes,Yes,1,Yes,7,No,신용카드,No,No,No,No,0,2018.3.1,,2022.1.1,No,74,,,5099,3,0,10960,371090
C-14273,남성,53,50대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2018.2.1,,2022.1.1,No,60,,,4052,3,0,8700,306120
C-14274,남성,47,40대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,8,2019.11.1,2021.7.1,2021.7.1,Yes,87,Competitor,Attitude of support person,4773,1,0,18650,372670
C-14275,여성,51,50대,Yes,Yes,2,Yes,4,No,계좌이체,No,No,Yes,Yes,27,2020.11.1,,2022.1.1,No,22,,,4998,4,0,0,0
C-14276,여성,70,70대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,9,2018.9.1,2021.5.1,2021.5.1,Yes,90,Competitor,Price too high,2091,1,0,37520,1201190
C-14277,여성,27,20대,Yes,No,0,Yes,1,Yes,신용카드,No,Yes,No,Yes,69,2015.4.1,,2022.1.1,No,51,,,4162,5,0,3050,212890
C-14278,남성,32,30대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,30,2021.7.1,2021.10.1,2021.10.1,Yes,81,Competitor,Competitor offered higher download speeds,5351,1,11300,13450,40450
C-14279,남성,22,20대,No,No,0,Yes,1,Yes,계좌이체,No,No,No,No,0,2015.1.1,,2022.1.1,No,62,,,6499,3,0,31750,2282940
C-14280,남성,63,60대,No,No,0,No,0,Yes,이체/메일확인,No,No,No,Yes,11,2019.8.1,,2022.1.1,No,24,,,3090,3,0,0,0
C-14281,남성,73,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,19,2018.4.1,2021.5.1,2021.5.1,Yes,87,Competitor,Competitor had better devices,4424,1,0,43050,1591270
C-14282,여성,76,70대,Yes,No,0,Yes,6,Yes,계좌이체,No,Yes,Yes,Yes,8,2018.9.1,,2022.1.1,No,58,,,3906,4,0,51640,1445040
C-14284,남성,33,30대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,19,2019.3.1,2021.9.1,2021.9.1,Yes,84,Competitor,Competitor made better offer,5654,2,0,34010,1019030
C-14285,여성,62,60대,No,No,0,No,0,Yes,신용카드,No,No,Yes,Yes,6,2020.8.1,,2022.1.1,No,40,,,2296,5,0,33670,168140
C-14286,여성,51,50대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,No,Yes,15,2015.12.1,2021.12.1,2021.12.1,Yes,66,Competitor,Competitor offered more data,4481,3,0,0,0
C-14287,여성,69,60대,No,No,0,No,0,No,계좌이체,No,Yes,Yes,No,14,2018.5.1,,2022.1.1,No,56,,,4045,5,11300,22490,720260
C-14288,여성,39,30대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,8,2016.7.1,,2022.1.1,No,55,,,4971,5,0,35710,1925180
C-14289,여성,48,40대,Yes,No,0,Yes,1,No,신용카드,No,No,No,No,0,2019.9.1,,2022.1.1,No,79,,,4298,3,0,53000,847270
C-14290,여성,25,20대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,52,2019.4.1,2021.4.1,2021.4.1,Yes,95,Competitor,Competitor had better devices,5153,1,0,0,0
C-14291,여성,48,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2019.10.1,,2022.1.1,No,35,,,3195,5,0,45090,675850
C-14292,남성,60,60대,Yes,Yes,2,Yes,5,No,계좌이체,Yes,Yes,No,No,13,2017.10.1,,2022.1.1,No,58,,,3093,3,158200,15590,608170
C-14293,남성,56,50대,No,Yes,3,No,0,Yes,계좌이체,No,No,No,Yes,58,2021.5.1,2021.10.1,2021.10.1,Yes,66,Competitor,Competitor offered higher download speeds,2454,1,0,14240,71190
C-14294,남성,21,20대,No,No,0,Yes,1,Yes,계좌이체,No,No,No,No,0,2017.8.1,,2022.1.1,No,53,,,2011,4,0,40120,1642910
C-14295,여성,68,60대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,25,2020.11.1,,2022.1.1,No,33,,,2069,4,0,35820,71760
C-14296,여성,73,70대,Yes,No,0,Yes,2,No,신용카드,No,Yes,Yes,Yes,13,2015.4.1,,2022.1.1,No,45,,,5467,4,0,21920,1511830
C-14297,여성,51,50대,Yes,No,0,Yes,3,No,계좌이체,No,No,Yes,No,6,2015.4.1,,2022.1.1,No,34,,,5268,5,56500,16610,1145370
C-14298,여성,47,40대,Yes,Yes,1,Yes,2,Yes,계좌이체,No,Yes,No,Yes,19,2015.3.1,,2022.1.1,No,41,,,6319,5,0,6670,469060
C-14299,여성,31,30대,Yes,Yes,1,No,0,No,신용카드,No,No,No,No,0,2016.6.1,,2022.1.1,No,29,,,5390,3,0,31300,1721560
C-14300,여성,66,60대,No,No,0,No,0,Yes,신용카드,No,No,No,No,27,2021.4.1,2021.9.1,2021.9.1,Yes,74,Competitor,Attitude of service provider,3305,1,22600,30960,154580
C-14301,남성,30,30대,Yes,No,0,Yes,9,No,신용카드,No,No,No,No,0,2015.3.1,,2022.1.1,No,39,,,4442,5,0,3960,277640
C-14302,남성,44,40대,No,Yes,1,No,0,No,신용카드,Yes,Yes,No,Yes,11,2017.8.1,,2022.1.1,No,56,,,5365,4,0,15590,637550
C-14303,여성,50,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2018.12.1,,2022.1.1,No,56,,,3048,5,0,1580,38420
C-14304,남성,59,50대,Yes,Yes,2,Yes,4,No,신용카드,Yes,No,Yes,Yes,30,2019.2.1,,2022.1.1,No,69,,,4021,3,0,42830,984000
C-14305,여성,44,40대,No,No,0,No,0,No,계좌이체,Yes,Yes,No,Yes,29,2018.10.1,,2022.1.1,No,23,,,2842,3,0,11980,321940
C-14306,여성,50,50대,No,No,0,No,0,Yes,신용카드,Yes,Yes,No,Yes,14,2015.8.1,,2022.1.1,No,38,,,5261,4,0,47230,3068740
C-14307,남성,50,50대,Yes,Yes,2,Yes,1,No,계좌이체,No,No,No,No,0,2019.3.1,,2022.1.1,No,51,,,3339,3,0,42600,937220
C-14308,여성,33,30대,No,No,0,No,0,Yes,계좌이체,Yes,No,No,Yes,8,2016.9.1,,2022.1.1,No,26,,,6334,3,0,43960,2287570
C-14309,남성,47,40대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,11,2017.11.1,,2022.1.1,No,62,,,5393,3,0,7570,288150
C-14310,여성,56,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,15,2020.10.1,,2022.1.1,No,26,,,2228,3,0,6330,19100
C-14311,남성,78,70대,Yes,No,0,Yes,1,No,계좌이체,No,No,No,Yes,26,2019.12.1,,2022.1.1,No,53,,,5225,5,0,41360,537200
C-14312,남성,63,60대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2016.10.1,,2022.1.1,No,46,,,5080,3,0,20450,1041410
C-14313,남성,55,50대,Yes,Yes,3,Yes,4,Yes,계좌이체,No,No,No,Yes,56,2017.9.1,,2022.1.1,No,61,,,5370,3,0,3960,159100
C-14314,남성,50,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2019.7.1,,2022.1.1,No,22,,,4769,5,0,35370,637210
C-14315,남성,62,60대,Yes,No,0,Yes,2,No,이체/메일확인,No,No,No,No,0,2019.2.1,,2022.1.1,No,70,,,5460,5,0,28140,646590
C-14316,여성,53,50대,No,No,0,No,0,No,신용카드,No,No,No,Yes,11,2021.1.1,2021.2.1,2021.2.1,Yes,72,Attitude,Attitude of support person,3947,1,0,5310,5310
C-14317,여성,44,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,5,2020.2.1,2021.6.1,2021.6.1,Yes,88,Other,Don't know,5186,2,158200,20110,321820
C-14318,남성,56,50대,Yes,No,0,Yes,1,No,신용카드,Yes,Yes,Yes,Yes,17,2015.1.1,,2022.1.1,No,34,,,4613,3,0,19550,1408320
C-14319,여성,59,50대,Yes,Yes,1,Yes,2,Yes,계좌이체,No,Yes,No,Yes,22,2018.5.1,,2022.1.1,No,25,,,3149,4,0,27120,869310
C-14320,남성,27,20대,No,No,0,No,0,Yes,신용카드,Yes,No,Yes,No,52,2018.1.1,,2022.1.1,No,53,,,4830,3,45200,48030,1729350
C-14321,여성,45,40대,No,No,0,No,0,Yes,신용카드,Yes,No,No,Yes,27,2015.5.1,,2022.1.1,No,45,,,6309,4,0,19660,1337810
C-14322,여성,50,50대,Yes,Yes,1,Yes,6,No,신용카드,No,No,No,No,0,2015.9.1,,2022.1.1,No,62,,,5038,4,0,21700,1390690
C-14323,여성,41,40대,Yes,No,0,Yes,1,Yes,신용카드,No,Yes,No,No,12,2015.10.1,2021.4.1,2021.4.1,Yes,82,Competitor,Attitude of support person,4688,1,146900,55140,3637240
C-14324,남성,49,40대,Yes,No,0,Yes,10,Yes,계좌이체,No,No,No,No,0,2018.11.1,,2022.1.1,No,29,,,2403,5,0,51190,1330350
C-14325,남성,42,40대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,13,2020.1.1,2021.6.1,2021.6.1,Yes,99,Other,Moved,5775,3,0,20000,340240
C-14326,남성,53,50대,No,No,0,No,0,No,이체/메일확인,No,No,No,No,17,2021.3.1,2021.9.1,2021.9.1,Yes,100,Dissatisfaction,Network reliability,3469,2,11300,18760,112440
C-14327,여성,37,30대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,22,2018.11.1,,2022.1.1,No,28,,,4501,3,0,23280,606360
C-14328,남성,49,40대,Yes,Yes,1,Yes,3,Yes,신용카드,No,No,No,Yes,16,2016.2.1,,2022.1.1,No,35,,,4583,4,0,46440,2739460
C-14329,여성,36,30대,Yes,Yes,3,Yes,10,No,계좌이체,Yes,No,Yes,No,75,2017.5.1,,2022.1.1,No,28,,,3918,3,45200,49380,2172760
C-14330,여성,21,20대,No,No,0,Yes,4,Yes,계좌이체,No,Yes,No,Yes,51,2021.3.1,2021.7.1,2021.7.1,Yes,72,Attitude,Attitude of service provider,2570,3,0,11300,45090
C-14331,남성,33,30대,No,No,0,No,0,No,계좌이체,No,No,No,No,3,2021.4.1,2021.7.1,2021.7.1,Yes,89,Competitor,Competitor offered higher download speeds,4183,2,11300,56270,168710
C-14332,여성,50,50대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2019.12.1,,2022.1.1,No,23,,,5917,5,0,24180,313800
C-14333,여성,47,40대,No,No,0,No,0,No,신용카드,Yes,Yes,Yes,Yes,28,2018.8.1,,2022.1.1,No,29,,,5103,3,0,0,0
C-14334,여성,56,50대,Yes,No,0,Yes,6,No,계좌이체,Yes,Yes,Yes,Yes,4,2015.1.1,,2022.1.1,No,25,,,4119,3,0,0,0
C-14335,여성,20,20대,No,No,0,Yes,10,Yes,계좌이체,No,No,No,Yes,47,2018.3.1,,2022.1.1,No,42,,,3744,5,0,39890,1355890
C-14336,남성,40,40대,No,No,0,No,0,No,신용카드,Yes,No,Yes,Yes,2,2017.3.1,,2022.1.1,No,73,,,2653,3,0,0,0
C-14337,여성,69,60대,Yes,No,0,Yes,9,Yes,신용카드,Yes,No,Yes,Yes,29,2015.11.1,,2022.1.1,No,54,,,6488,4,0,27800,1724830
C-14338,여성,71,70대,No,No,0,No,0,No,계좌이체,Yes,Yes,Yes,Yes,18,2015.10.1,,2022.1.1,No,29,,,5428,3,0,17630,1112030
C-14340,남성,44,40대,No,No,0,No,0,No,신용카드,Yes,No,Yes,Yes,20,2019.1.1,,2022.1.1,No,64,,,5531,3,0,0,0
C-14341,남성,31,30대,Yes,Yes,1,Yes,7,Yes,신용카드,Yes,Yes,Yes,Yes,13,2015.3.1,,2022.1.1,No,49,,,5824,3,0,2830,197750
C-14342,여성,59,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020.12.1,,2022.1.1,No,32,,,4099,5,0,46670,46670
C-14343,여성,34,30대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,7,2020.3.1,2021.7.1,2021.7.1,Yes,67,Attitude,Lack of self-service on Website,3075,3,0,7680,123280
C-14344,남성,71,70대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,6,2020.12.1,,2022.1.1,No,56,,,5715,5,0,45650,45650
C-14345,남성,65,60대,Yes,No,0,Yes,8,Yes,계좌이체,No,Yes,No,Yes,9,2017.8.1,,2022.1.1,No,46,,,3920,3,0,0,0
C-14347,여성,58,50대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,23,2016.5.1,,2022.1.1,No,27,,,4021,5,0,0,0
C-14348,남성,48,40대,No,No,0,No,0,Yes,계좌이체,Yes,No,No,Yes,16,2018.2.1,,2022.1.1,No,27,,,2187,3,0,23280,815180
C-14349,여성,47,40대,Yes,Yes,2,Yes,6,No,이체/메일확인,No,No,No,No,0,2019.6.1,,2022.1.1,No,64,,,3636,4,0,53000,1007170
